cluster,lat,lon,canal,accion_sugerida,promedio_transacciones_red,clientes_afectados,departamento,provincia,distrito,perfil_top,oportunidad_clientes_nominas,pct_digital,ingreso_prom,edad_prom,diagnostico,%Participacion_General_BBVA,%Participacion_PN_BBVA,%Participacion_PYME_BBVA,Ranking_General,Ranking_PN,Ranking_PYME
300,-12.055941883435146,-77.07741449928051,agente,nuevo_punto,0.0,2983,LIMA,LIMA,LIMA,Real,0,1,1,1,"[""Zona con 2.983 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.23,0.23,0.27,929,822,529
301,-11.121698261444486,-75.34988484401033,agente,nuevo_punto,0.0,3042,JUNIN,CHANCHAMAYO,CHANCHAMAYO,Real,0,1,1,1,"[""Zona con 3.042 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",,,,,,
302,-11.961619210061087,-77.05450296539098,agente,nuevo_punto,0.0,3221,LIMA,LIMA,COMAS,Real,17,1,1,1,"[""Zona con 3.221 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 17 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.3,0.3,0.16,1387,1305,377
303,-12.028992548185414,-76.92619837560964,agente,nuevo_punto,0.0,3267,LIMA,LIMA,ATE,Real,81,1,1,1,"[""Zona con 3.267 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 81 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.28,0.28,0.24,1315,1221,500
304,-14.79129941128279,-71.41368332178993,agente,nuevo_punto,0.0,3225,CUSCO,ESPINAR,ESPINAR,Real,0,1,1,1,"[""Zona con 3.225 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.5,0.52,0.21,1833,1833,457
305,-6.4909041543657935,-76.37632156226105,agente,nuevo_punto,0.0,3109,SAN MARTIN,SAN MARTIN,TARAPOTO,Real,65,1,1,1,"[""Zona con 3.109 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 65 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.33,0.34,0.29,1559,1490,552
306,-12.020009436435505,-77.00409759083404,agente,nuevo_punto,0.0,3074,LIMA,LIMA,SAN JUAN DE LURIGANCHO,Real,0,1,1,1,"[""Zona con 3.074 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.28,0.28,0.23,1276,1186,478
307,-12.11433210980956,-76.9766037501666,agente,nuevo_punto,0.0,2812,LIMA,LIMA,SANTIAGO DE SURCO,Real,131,1,1,1,"[""Zona con 2.812 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 131 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.24,0.25,0.17,1048,936,388
308,-16.430717305641398,-71.56489944546081,agente,nuevo_punto,0.0,3506,AREQUIPA,AREQUIPA,SACHACA,Real,0,1,1,1,"[""Zona con 3.506 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.24,0.24,0.1,1004,919,252
309,-10.686017341573844,-76.25718158603551,agente,nuevo_punto,47.0,3344,PASCO,PASCO,CHAUPIMARCA,Real,0,1,1,1,"[""Zona con 3.344 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.37,0.39,0.21,1689,1681,450
310,-7.398198441106722,-79.56102477290501,agente,nuevo_punto,0.0,2977,LA LIBERTAD,PACASMAYO,PACASMAYO,Real,0,1,1,1,"[""Zona con 2.977 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.34,0.36,0.11,1590,1569,270
311,-11.97958543356091,-76.81164070616202,agente,nuevo_punto,0.0,2974,LIMA,LIMA,LURIGANCHO,Real,0,1,1,1,"[""Zona con 2.974 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.28,0.29,0.24,1328,1234,494
312,-12.073908106934965,-76.94452760272127,agente,nuevo_punto,0.0,3508,LIMA,LIMA,LA MOLINA,Real,0,1,1,1,"[""Zona con 3.508 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.24,0.24,0.12,1017,909,285
313,-16.3902933027668,-71.56489944546081,agente,nuevo_punto,0.0,3099,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,Real,0,1,1,1,"[""Zona con 3.099 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",,,,,,
314,-12.028992548185414,-77.07741449928051,agente,nuevo_punto,0.0,3095,LIMA,LIMA,SAN MARTIN DE PORRES,Real,13,1,1,1,"[""Zona con 3.095 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 13 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.25,0.26,0.06,1062,1069,152
315,-12.024500992310458,-77.12781987383747,agente,nuevo_punto,0.0,3128,CALLAO,CALLAO,CALLAO,Real,0,1,1,1,"[""Zona con 3.128 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.25,0.25,0.15,1063,961,356
316,-14.063667359540066,-75.72563399979853,agente,nuevo_punto,0.0,3282,ICA,ICA,ICA,Real,0,1,1,1,"[""Zona con 3.282 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.27,0.27,0.24,1207,1099,493
317,-12.208654783183619,-76.85288146716317,agente,nuevo_punto,0.0,3269,LIMA,LIMA,PACHACAMAC,Real,0,1,1,1,"[""Zona con 3.269 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.26,0.27,0.1,1144,1093,247
318,-11.835855645562347,-77.14614910094909,agente,nuevo_punto,0.0,2902,CALLAO,CALLAO,VENTANILLA,Real,0,1,1,1,"[""Zona con 2.902 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.26,0.27,0.14,1190,1109,335
319,-12.078399662809922,-76.5092084588203,agente,nuevo_punto,0.0,3143,LIMA,HUAROCHIRI,ANTIOQUIA,Real,0,1,1,1,"[""Zona con 3.143 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",,,,,,
320,-10.066182630830042,-78.1588388988661,agente,nuevo_punto,0.0,3364,ANCASH,HUARMEY,HUARMEY,Real,0,1,1,1,"[""Zona con 3.364 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.23,0.25,0.14,969,963,324
321,-10.3805915420769,-78.00304046841732,agente,nuevo_punto,0.0,2981,PIURA,PIURA,PIURA,Real,0,1,1,1,"[""Zona con 2.981 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.24,0.25,0.15,1040,951,345
322,-12.226621006683438,-76.93078068238755,agente,nuevo_punto,0.0,3187,LIMA,LIMA,VILLA EL SALVADOR,Real,0,1,1,1,"[""Zona con 3.187 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.26,0.27,0.14,1167,1107,329
323,-13.71332600129357,-76.17470006403323,agente,nuevo_punto,0.0,2932,ICA,PISCO,PISCO,Real,0,1,1,1,"[""Zona con 2.932 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.25,0.26,0.17,1100,998,398
324,-8.36837451009702,-74.56631038498857,agente,nuevo_punto,0.0,2577,UCAYALI,CORONEL PORTILLO,YARINACOCHA,Real,99,1,1,1,"[""Zona con 2.577 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 99 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.34,0.35,0.23,1579,1549,480
325,-5.15242050362918,-80.69285454704756,agente,nuevo_punto,0.0,3247,PIURA,PIURA,PIURA,Real,0,1,1,1,"[""Zona con 3.247 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.24,0.25,0.15,1040,951,345
326,-12.289502788932808,-76.85746377394108,agente,nuevo_punto,0.0,3264,LIMA,LIMA,LURIN,Real,0,1,1,1,"[""Zona con 3.264 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",,,,,,
327,-13.542646878045279,-71.9269016809153,agente,nuevo_punto,0.0,3251,CUSCO,CUSCO,SAN SEBASTIAN,Real,0,1,1,1,"[""Zona con 3.251 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.29,0.31,0.13,1381,1335,317
328,-9.087023450089834,-78.57582881565544,agente,nuevo_punto,0.0,3118,ANCASH,SANTA,CHIMBOTE,Real,0,1,1,1,"[""Zona con 3.118 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.29,0.3,0.17,1339,1292,397
329,-6.4909041543657935,-76.35341002837153,agente,nuevo_punto,0.0,3371,SAN MARTIN,SAN MARTIN,LA BANDA DE SHILCAYO,Real,4,1,1,1,"[""Zona con 3.371 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 4 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.34,0.34,0.36,1594,1509,605
330,-9.16337989996407,-76.15637083692161,agente,nuevo_punto,0.0,3302,HUANUCO,LEONCIO PRADO,RUPA-RUPA,Real,0,1,1,1,"[""Zona con 3.302 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",,,,,,
331,-8.16625449572404,-79.00656565277852,agente,nuevo_punto,0.0,3162,LA LIBERTAD,TRUJILLO,MOCHE,Real,0,1,1,1,"[""Zona con 3.162 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.26,0.26,0.12,1129,1047,284
332,-11.737041416313335,-76.25718158603551,agente,nuevo_punto,0.0,3147,LIMA,LIMA,LURIGANCHO,Real,0,1,1,1,"[""Zona con 3.147 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.28,0.29,0.24,1328,1234,494
333,-8.10337271347467,-79.03864180022386,agente,nuevo_punto,91.0,2920,LIMA,YAUYOS,HUANGASCAR,Real,1,1,1,1,"[""Zona con 2.920 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 1 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.17,0.22,0.0,560,764,1
334,-12.199671671433709,-76.92619837560964,agente,nuevo_punto,0.0,3186,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,Real,0,1,1,1,"[""Zona con 3.186 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.24,0.25,0.14,1029,932,333
335,-12.231112562558394,-76.93536298916545,agente,nuevo_punto,0.0,3277,LIMA,LIMA,VILLA EL SALVADOR,Real,0,1,1,1,"[""Zona con 3.277 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.26,0.27,0.14,1167,1107,329
336,-7.146671312109238,-78.50709421398687,agente,nuevo_punto,0.0,3203,CAJAMARCA,CAJAMARCA,CAJAMARCA,Real,0,1,1,1,"[""Zona con 3.203 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.24,0.25,0.08,1018,940,204
337,-8.121338936974492,-79.03405949344595,agente,nuevo_punto,0.0,3201,LIMA,YAUYOS,HUANGASCAR,Real,0,1,1,1,"[""Zona con 3.201 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.17,0.22,0.0,560,764,1
338,-7.187095314983832,-76.73832379771554,agente,nuevo_punto,0.0,2992,SAN MARTIN,MARISCAL CACERES,JUANJUI,Real,0,1,1,1,"[""Zona con 2.992 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.47,0.47,0.47,1822,1803,641
339,-12.055941883435146,-77.00409759083404,agente,nuevo_punto,0.0,3073,LIMA,LIMA,EL AGUSTINO,Real,0,1,1,1,"[""Zona con 3.073 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.26,0.28,0.1,1175,1178,256
340,-9.935927510456345,-76.2480169724797,agente,nuevo_punto,0.0,3293,HUANUCO,HUANUCO,HUANUCO,Real,0,1,1,1,"[""Zona con 3.293 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.33,0.35,0.17,1536,1524,390
341,-6.841245512612293,-79.93677392869323,agente,nuevo_punto,0.0,3065,LAMBAYEQUE,CHICLAYO,PIMENTEL,Real,0,1,1,1,"[""Zona con 3.065 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.27,0.28,0.12,1252,1167,290
342,-16.417242638016532,-71.56489944546081,agente,nuevo_punto,0.0,2892,AREQUIPA,AREQUIPA,SACHACA,Real,0,1,1,1,"[""Zona con 2.892 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.24,0.24,0.1,1004,919,252
343,-14.077142027164932,-75.73021630657644,agente,nuevo_punto,0.0,3163,ICA,ICA,ICA,Real,0,1,1,1,"[""Zona con 3.163 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.27,0.27,0.24,1207,1099,493
344,-12.85543882917715,-69.09503609217,agente,nuevo_punto,0.0,3023,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,Real,0,1,1,1,"[""Zona con 3.023 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.25,0.27,0.16,1060,1090,366
345,-12.087382774559831,-76.8895399213864,agente,nuevo_punto,0.0,2807,LIMA,LIMA,LA MOLINA,Real,0,1,1,1,"[""Zona con 2.807 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.24,0.24,0.12,1017,909,285
346,-13.53366376629537,-71.95897782836063,agente,nuevo_punto,0.0,3128,CUSCO,CUSCO,WANCHAQ,Real,1,1,1,1,"[""Zona con 3.128 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 1 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.27,0.27,0.27,1267,1156,534
347,-12.055941883435146,-77.13240218061537,agente,nuevo_punto,0.0,2760,CALLAO,CALLAO,CALLAO,Real,0,1,1,1,"[""Zona con 2.760 clientes activos y alta actividad transaccional."", ""Oportunidad estimada de captación: 0 trabajadores no captados."", ""Se recomienda AGENTE como solución de cobertura eficiente para la demanda local.""]",0.25,0.25,0.15,1063,961,356
