index,adr_department_name,adr_province_name,adr_district_name,OTROS,OTROS_BBVA,OTROS_BCP,OTROS_IBK,OTROS_NO PARTICIPANTES,OTROS_OTROS,OTROS_SCO,PRODUCTO PN,PRODUCTO PN_BBVA,PRODUCTO PN_BCP,PRODUCTO PN_IBK,PRODUCTO PN_NO PARTICIPANTES,PRODUCTO PN_OTROS,PRODUCTO PN_SCO,PRODUCTO PYME,PRODUCTO PYME_BBVA,PRODUCTO PYME_BCP,PRODUCTO PYME_IBK,PRODUCTO PYME_NO PARTICIPANTES,PRODUCTO PYME_OTROS,PRODUCTO PYME_SCO
678,CAJAMARCA,SAN IGNACIO,HUARANGO,89132,982846,5228114,492580,59467964,9097345,1734569,,4373206,2855755,3828793,7291628,2733229,2123012,12383,,2131674,141124,14512513,8067471,420277
679,CAJAMARCA,SAN IGNACIO,LA COIPA,60807,850213,2392447,687422,28364929,7411169,1447075,,3820105,2754553,2801199,5153326,1878113,932870,12791,,454110,,8167998,3732280,193465
680,CAJAMARCA,SAN IGNACIO,NAMBALLE,219228,328296,1847533,389715,26046677,3090995,192438,,1900448,1155957,1248511,4844754,814530,513742,169993,172520,764378,,6821768,2775418,148405
681,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,807608,9960717,26330860,5176924,146750848,19506917,6279152,,22148450,11456681,24353296,37499039,9442570,6156425,272676,1447175,4731388,103326,35061465,14682176,1723380
682,CAJAMARCA,SAN IGNACIO,SAN JOSÉ DE LOURDES,157043,388756,2055621,423394,51455879,5330154,742826,,2000724,2382905,2088271,5166274,1387567,1133255,4602,,1183764,,11778384,4674392,
683,CAJAMARCA,SAN IGNACIO,TABACONAS,85561,464490,3214401,410299,25380173,8576309,557922,,2617631,2015153,2411279,4412281,1104818,1285968,63236,23,1447493,48283,9840043,6423999,31663
684,CAJAMARCA,SAN MARCOS,CHANCAY,187978,1834,29928,4645,4682600,1027659,62853,1976,154775,337332,191371,714550,446111,96007,38188,,,,2015135,742992,
685,CAJAMARCA,SAN MARCOS,EDUARDO VILLANUEVA,126489,13120,472325,72074,11200445,1191048,53708,,271117,291116,762743,1020134,543279,508922,36422,,173578,,4172086,1064773,
686,CAJAMARCA,SAN MARCOS,GREGORIO PITA,229802,9649,117647,13041,11542781,1481906,187892,,379676,941111,463696,1228766,653130,258292,110095,,,,4993481,1217269,
687,CAJAMARCA,SAN MARCOS,ICHOCÁN,12209,78759,43882,14102,4567697,433757,24125,,352327,497818,936638,1834738,1091422,426519,4644,,164095,,1419516,306422,
688,CAJAMARCA,SAN MARCOS,JOSÉ MANUEL QUIROZ,14805,11617,31938,45387,4340561,656709,2670,,201873,266618,376487,889137,754572,132214,7670,,19044,,2161879,533938,
689,CAJAMARCA,SAN MARCOS,JOSÉ SABOGAL,422489,9864,289907,135040,40664795,2721102,8525,1572,884840,717880,507907,2228974,1390543,783001,160826,,323987,,13158267,2234829,
690,CAJAMARCA,SAN MARCOS,PEDRO GALVEZ,1376155,3048163,8416029,672363,75065703,11454161,2171954,12003,7357062,6321921,8312031,15379332,9688098,3536271,439885,26504,4030151,,28068633,8878264,629161
691,CAJAMARCA,SAN MARCOS,SAN MARCOS,,,501,,44749,8,,,,13436,22000,57463,5898,,,,,,2879,,
692,CAJAMARCA,SAN MIGUEL,BOLIVAR,35257,4142,83154,102787,1506705,304419,146456,,156545,309169,58817,448554,248372,,10434,,118790,,415878,315573,70207
693,CAJAMARCA,SAN MIGUEL,CALQUIS,148070,21059,127926,44517,11371332,2849376,57612,,664727,488758,266460,1625410,863607,184792,19785,,5419,,3144537,1920952,
694,CAJAMARCA,SAN MIGUEL,CATILLUC,88548,2963,850626,304189,16978935,3209407,28531,,411887,284635,686004,1298177,627104,282028,9526,,123172,,3523384,2522162,
695,CAJAMARCA,SAN MIGUEL,EL PRADO,79361,17930,393065,5815,6665393,972041,2991,4137,24927,364932,284058,971379,220451,18581,40784,,3330,,2544000,1306973,
696,CAJAMARCA,SAN MIGUEL,LA FLORIDA,21698,4341,768215,325496,3782737,315713,285786,,454708,576716,299335,1302384,398667,323420,8262,,8210,,817850,324780,
697,CAJAMARCA,SAN MIGUEL,LLAPA,33962,18016,63258,99944,8747116,2921458,114870,,569246,1260063,755576,1764572,1356296,439492,930,,7128,,2684989,2115106,
698,CAJAMARCA,SAN MIGUEL,NANCHOC,12401,455852,14890,56107,4383326,887418,45656,,379329,231914,333362,867039,439948,128675,,,,,813167,484964,
699,CAJAMARCA,SAN MIGUEL,NIEPOS,46768,62460,33679,245844,5769553,1137625,83976,,285359,129612,353517,1173135,616678,49271,6715,,153823,,1683552,502969,
700,CAJAMARCA,SAN MIGUEL,SAN GREGORIO,68037,2142,265932,2472,8402070,1180818,83619,,256916,734642,233750,760287,462700,76223,55800,,74133,,1651401,592345,
701,CAJAMARCA,SAN MIGUEL,SAN MIGUEL,304644,1211852,1191579,714014,27738015,10522117,1162909,,3553837,2251593,4138979,8988182,5290048,1825277,68118,,698416,,7656984,5864540,77489
702,CAJAMARCA,SAN MIGUEL,SAN SILVESTRE DE COCHAN,65203,16716,230743,6590,15252306,2613806,47991,,354143,359349,658736,1462137,653714,780874,9589,,53961,,4813968,2704394,
703,CAJAMARCA,SAN MIGUEL,TONGOD,42001,9192,1502930,126417,19922444,3706013,277953,,468999,1445862,741892,2124229,761663,434634,21246,70000,991757,115927,4500993,3008917,
704,CAJAMARCA,SAN MIGUEL,UNIÓN AGUA BLANCA,50432,12175,36127,2891,6168371,1305736,23673,10194,137495,290738,205939,1027759,456702,72209,25263,,34368,,2227145,586955,
705,CAJAMARCA,SAN PABLO,SAN BERNARDINO,132496,64853,1544907,7432,9747482,1146124,230882,,462243,362568,847190,1839525,1023847,389128,57783,,693779,,2505327,1023994,
706,CAJAMARCA,SAN PABLO,SAN LUIS,10106,20431,65059,88390,3968707,585802,17332,,184632,208645,404503,837444,193813,304450,10106,,40400,,1192179,406672,
707,CAJAMARCA,SAN PABLO,SAN PABLO,211276,402628,868230,942933,26922011,7353578,1289065,,3380547,3470019,5041833,8815126,5368269,2587784,106353,,87845,,8831448,5608031,
708,CAJAMARCA,SAN PABLO,TUMBADEN,135951,97783,105815,5408,16547719,1116010,72605,,605706,797733,782953,1653160,662529,461657,33146,,25,,3831336,1272991,
709,CAJAMARCA,SANTA CRUZ,ANDABAMBA,108477,5600,5974,17366,4161431,459475,10537,,68792,124706,121549,1228661,606656,147226,108477,,,,1059473,453314,
710,CAJAMARCA,SANTA CRUZ,CATACHE,181241,110913,455194,120885,20794771,2903264,315839,,429887,760559,252599,4159323,1652986,147373,105942,,159697,,6015762,2089433,
711,CAJAMARCA,SANTA CRUZ,CHANCAYBAÑOS,151573,12112,497272,219602,8430099,2474530,513927,,127460,489484,676827,3184988,1587556,347871,212879,,26393,,2645369,884138,196513
712,CAJAMARCA,SANTA CRUZ,LA ESPERANZA,101033,38839,193080,367793,6524564,955562,810647,,324505,494105,377812,1650983,686511,486495,17504,,281852,62232,2120688,821643,
713,CAJAMARCA,SANTA CRUZ,NINABAMBA,74028,21249,183849,6098,5960979,976561,26438,,287609,300802,403098,2516312,1831302,436749,2292,,,,1779917,770865,
714,CAJAMARCA,SANTA CRUZ,PULAN,71009,11225,215187,572447,11991856,2672720,248148,,253519,618364,812410,3342654,1785941,265005,40770,,15437,6996,4467698,1862104,45873
715,CAJAMARCA,SANTA CRUZ,SANTA CRUZ,169670,377685,2335387,2204881,26918501,10605059,3785687,,2162891,2798067,2177261,12056884,8753390,1617859,118405,209189,1429828,48214,8779822,4779167,558105
716,CAJAMARCA,SANTA CRUZ,SAUCEPAMPA,27975,1181,14172,342007,8000060,2546802,134107,,264501,248340,287681,1326874,1393478,,11603,,15960,,2684673,1427040,
717,CAJAMARCA,SANTA CRUZ,SEXI,25835,1761,93958,1319,1705129,369541,94946,,18569,141181,2000,368986,111142,132316,,,,,702102,353073,
718,CAJAMARCA,SANTA CRUZ,UTICYACU,47990,58420,35925,96164,2187624,704081,1458,,159945,115074,237285,889159,520895,204978,45294,,23682,,942813,290875,
719,CAJAMARCA,SANTA CRUZ,YAUYUCAN,74689,2970,199021,38436,11425172,2304768,243930,,331805,388341,290267,1884675,1260295,177119,12609,,20276,,3105330,1469379,
720,CALLAO,CALLAO,BELLAVISTA,7564540,204408686,322222446,222142473,183156153,129557026,208077162,120325,337269521,486128056,383082135,196842332,370387422,220245427,904677,1994160,4144869,1298917,23824071,9949149,2058451
721,CALLAO,CALLAO,CALLAO,42144577,511293113,1043289960,567352638,1048857182,602918931,566224684,1247556,992602895,1397851327,1017203037,790416602,1257164057,576229392,5217906,11265929,37015670,5645536,222727856,101321289,20577288
722,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,4349335,42987076,121344062,49368627,95800681,52228347,75166187,48429,89396705,134079715,84868288,77815423,112310217,47318166,386847,135615,2794680,555266,19371005,7685834,753098
723,CALLAO,CALLAO,LA PERLA,4498215,150324272,232804272,157358633,134456868,103196998,193022561,93682,271333922,358514349,272892646,147866154,280301154,156813630,372165,1402637,2301102,540439,14018878,6520986,1426699
724,CALLAO,CALLAO,LA PUNTA,318552,17310106,68935144,14022737,11237006,6314902,44646604,25572,30150665,93717089,30312030,12895813,28628843,30993231,49787,41801,897758,,904990,322960,
725,CALLAO,CALLAO,MI PERU,1597686,4557278,5572948,2087341,24058614,9346317,3459726,,15797986,12338120,9284226,14424718,11880377,5820847,449353,291712,1024035,50686,5712715,2507519,532510
726,CALLAO,CALLAO,VENTANILLA,42708466,11240988247,208995453,684565750,817464276,311517961,272830258,1377385,288737462,371399029,260140213,408167124,330621310,156943725,14280593,6456071,24697351,1174762,270036558,119173056,12955807
727,CUSCO,ACOMAYO,ACOMAYO,84930,261588,805106,8106,12112930,2113072,99176,,595785,637974,510897,4617556,521000,199074,12929,,454143,,8967812,1800457,
728,CUSCO,ACOMAYO,ACOPIA,66735,6355,36432,77935,5254693,1110567,53589,,146354,284629,323030,1864924,212493,337269,16761,,1396,,3759965,564611,
729,CUSCO,ACOMAYO,ACOS,31414,248620,170158,1946,3248322,898942,74090,,710927,412975,192368,1204704,141721,112137,20863,,177421,,3151931,647928,
730,CUSCO,ACOMAYO,MOSOC LLACTA,60771,1070,6659,49067,3076948,1111438,15283,,130895,132747,313527,1038717,185629,177430,46518,,100564,,1926007,838331,
731,CUSCO,ACOMAYO,POMACANCHI,275880,3057,191972,14639,11170751,5866605,532523,2721,483577,1025516,596996,4327751,287512,634311,141033,,98554,32994,11901021,3370822,108525
732,CUSCO,ACOMAYO,RONDOCAN,154803,6352,166147,60376,4243398,851220,17756,,134106,209393,359826,717617,45225,1008,69470,,50248,,4406148,403513,
733,CUSCO,ACOMAYO,SANGARARA,101900,75131,9732,7229,8386205,2324169,39583,456,349507,339918,429141,1255414,137252,622189,54487,,77362,,7158345,1026450,
734,CUSCO,ANTA,ANCAHUASI,962465,143422,267972,39018,22581470,4501321,85050,7186,711398,1585582,536955,3207311,380295,553773,264217,,429163,,21706652,3294831,
735,CUSCO,ANTA,ANTA,3458654,1548783,8219794,895643,83958163,14207730,5971389,80590,5265693,5106884,4211693,18173777,2649879,3987077,831025,254846,2220806,239552,70730895,12766325,2711306
736,CUSCO,ANTA,CACHIMAYO,558438,282187,982902,268013,10508170,1483622,1052027,,1177830,1973608,1780115,3037224,671627,1351830,54084,19185,295500,,7036225,1251538,290
737,CUSCO,ANTA,CHINCHAYPUJIO,747098,2881,141307,53296,10363776,1881341,85776,14000,635886,603614,177525,2193086,319310,373954,309418,73313,54874,,10370000,2103283,
738,CUSCO,ANTA,HUAROCONDO,417102,81759,567795,478958,15280104,2929512,110220,25706,1163867,2048074,651911,2174386,536224,546988,119623,,456516,,12916786,2331387,249624
739,CUSCO,ANTA,LIMATAMBO,899243,1392479,397406,49523,17190770,3547760,148323,5324,971218,2813363,1037819,2966214,774396,805232,220319,846984,1288578,,17080220,2655608,30090
740,CUSCO,ANTA,MOLLEPATA,292122,64014,477044,11629,9456699,1490614,322845,11245,472844,579736,251854,1646160,328099,133455,16609,58086,503260,,6915991,524499,127715
741,CUSCO,ANTA,PUCYURA,673007,319075,158338,504013,13256119,2332305,97288,4103,1059168,765977,679645,2655001,565325,255004,184067,96544,466443,,13274879,1791670,
742,CUSCO,ANTA,ZURITE,1581266,1417526,1024163,89665,14381569,2879401,518223,67808,511802,1524470,556982,2065032,431082,660709,409492,932462,301016,40723,14082603,1472799,0
743,CUSCO,CALCA,CALCA,1590060,2609695,7593947,2415434,78846927,7924549,3977638,2897,6320068,12233920,10233283,24864778,4344544,4603975,465437,499486,4116593,504965,69010121,6169676,1390683
744,CUSCO,CALCA,COYA,467106,5172,51594,65123,9159208,843018,756673,7215,481207,883194,678796,2035958,271793,423679,88094,,137168,,7551773,807037,990
745,CUSCO,CALCA,LAMAY,487100,14278,535142,8229,15022803,1686411,1182234,634,607975,1825142,733129,3686711,1129834,759886,76623,,1128228,,15745218,1140152,
746,CUSCO,CALCA,LARES,346008,77409,30907,43627,6639857,949922,8955,,141162,627466,268517,1372988,72059,117216,10722,,118524,,7593753,1119662,
747,CUSCO,CALCA,PISAC,2278009,245639,7046812,114126,41770671,2054685,3220619,17606,1955908,3632159,3034908,5298463,1589461,2003241,553018,0,1441596,18592,33991925,2938803,1159403
748,CUSCO,CALCA,SAN SALVADOR,1936676,107771,2097425,78600,21682588,2708911,437668,6866,611241,702442,1438283,2937639,550564,645589,412120,,1133774,,17465044,1733251,247
749,CUSCO,CALCA,TARAY,212227,93639,1121292,62795,14896368,1363931,452444,,234403,1757461,871859,1471476,342662,321355,34702,,380223,28078,13106336,1314425,163650
750,CUSCO,CALCA,YANATILE,607070,53285,565453,215827,23964456,1787602,356454,4220,647428,937419,1336386,4793014,705188,499131,107378,44842,636374,73535,18971438,2103754,
751,CUSCO,CANCHIS,CANCHIS,,,69765,,2776,28102,,,,22000,,290,,,,,36667,,30994,132961,
752,CUSCO,CANCHIS,CHECACUPE,234055,25507,51251,63914,11119392,3475214,290674,2267,513253,573423,732937,5020135,338112,712300,37296,,288895,,9064207,2423503,
753,CUSCO,CANCHIS,COMBAPATA,112266,12250,260590,141453,12937050,4221142,925276,,687406,1552967,1157273,6796217,934313,1311516,33156,404,385362,129217,10864863,3141324,264386
754,CUSCO,CANCHIS,MARANGANI,456493,380924,715024,63109,39235902,4496803,1319918,2012,1109867,2174848,1166144,9896817,812223,1219355,236906,,232464,,28612062,3661762,
755,CUSCO,CANCHIS,PITUMARCA,206801,6269,87696,80702,12597988,6291479,7128,,419684,807224,95169,2107957,367375,440864,61603,,126433,,12014973,3624975,1596
756,CUSCO,CANCHIS,SAN PABLO,64638,46922,173778,8926,11849612,1982898,2215,,189201,606179,605872,2675950,267911,275085,101,,152759,,9468851,1085386,
757,CUSCO,CANCHIS,SAN PEDRO,232890,125192,722983,7783,11204524,2522680,52358,15772,750753,688573,518991,3356551,269899,393517,106664,,378744,,9427294,2016191,
758,CUSCO,CANCHIS,SICUANI,2375184,6678471,17460944,4794355,173992726786,51786651,14489719,2743,23088756,21313627,15083994,97833168,12369499,14495312,742814,417433,10116958,102967,173083320,31789486,3049681
759,CUSCO,CANCHIS,TINTA,125015,105274,1350482,98113,14594029,3865173,48160,422,1148505,2441231,632740,10597347,1013585,900751,15811,,47795,,11817362,2479105,
760,CUSCO,CAÑAS,CAÑAS,,,,,390,2665,,,,2000,,93197,,,,,,,,1128,
761,CUSCO,CAÑAS,CHECCA,512986,78797,69802,4259,9981255,1605939,20265,,337204,645349,201622,3001226,138759,156551,291596,,1482,,8085851,847707,62497
762,CUSCO,CAÑAS,KUNTURKANNKI,381569,3482,96281,9709,17471709,1844739,82114,,819207,946295,73680,3809993,123187,265945,87648,,50722,,10587666,948982,116378
763,CUSCO,CAÑAS,LANGUI,46156,53308,191483,219962,8561022,1073463,100541,,231262,454506,627732,2611644,111390,225969,20614,,3,,6381917,680891,
764,CUSCO,CAÑAS,LAYO,359249,5149,63099,1646,22752609,1351369,110082,27220,287834,574820,119143,2816435,148625,165838,102954,,615560,,11129409,1046197,
765,CUSCO,CAÑAS,PAMPAMARCA,65854,122346,18543,5188,3723458,1633296,27156,,14000,144889,429287,2457743,422042,477331,10291,,80934,,3205384,893008,
766,CUSCO,CAÑAS,QUEHUE,5763,53351,24896,13586,3630381,1492348,726,,48718,152855,73216,1409437,272718,125238,11312,,84350,,3774995,1024851,
767,CUSCO,CAÑAS,TUPAC AMARU,38793,1083,5347,2561,6122135,1352081,115266,,232400,268693,136154,2088296,216099,156897,7979,,14126,,5903316,1263335,
768,CUSCO,CAÑAS,YANAOCA,74610,96807,505711,102630,14877914,3985853,122499,5400,604004,1118265,908097,6565225,1089946,700349,123296,,294483,,13369740,3813633,
769,CUSCO,CHUMBIVILCAS,CAPACMARCA,47518,328429,853353,46652,4111102,620583,275231,,719829,475488,455969,1269470,47713,5940,21344,64771,327717,,3902543,455528,95254
770,CUSCO,CHUMBIVILCAS,CHAMACA,454777,280730,908157,88132,10666031,2352078,90294,26849,724195,4314024,301976,2671736,843004,490986,97607,,179702,,7930435,1531790,
771,CUSCO,CHUMBIVILCAS,CHUMBIVILCAS,,,,,86492,20068,,,,,,1777,,,,,,,12249,3833,
772,CUSCO,CHUMBIVILCAS,COLQUEMARCA,497854,6444,119488,306806,13884093,3376074,33685,3871,539652,740953,593852,4271962,731877,468951,200095,,477721,,12705886,2609975,
773,CUSCO,CHUMBIVILCAS,LIVITACA,165094,253215,1777805,30074,14251762,1490505,23626,1152,892006,4936042,360538,3601349,473889,436893,30109,14425,422894,12910,11622100,1427264,
774,CUSCO,CHUMBIVILCAS,LLUSCO,754433,203894,173840,235221,7894931,2918235,236101,3434,275673,429889,168886,2062026,162733,112170,182886,151058,140153,,9079987,1890378,84040
775,CUSCO,CHUMBIVILCAS,QUIÑOTA,246323,5531,62211,29353,2945657,926988,136365,34341,388235,669467,89362,1342524,104849,71790,108742,,89564,,3004600,775853,12660
776,CUSCO,CHUMBIVILCAS,SANTO TOMAS,1627912,2098444,1023673,65494,28717155,8801119,910080,12531,3135988,3756524,1047029,11378074,1682360,1269060,589122,558180,1145557,157426,31583823,7284266,784232
777,CUSCO,CHUMBIVILCAS,VELILLE,1055627,125686,660924,29794,11023038,2806133,85362,182,471888,875069,136815,3704281,303281,57295,332469,238252,976127,,9485698,2606816,
778,CUSCO,CUSCO,CCORCA,195292,447110,1500291,37563,11200069,868284,448447,39,2948413,2063619,1477526,2252427,345698,388340,14005,,670930,,6999854,1261537,244376
779,CUSCO,CUSCO,CUSCO,16920664,196727943,249377300,135302817,668351037,149638403,218847902,309685,332156884,337534119,322165424,355572229,141671791,174844597,2848154,14353069,48160100,3807358,370136249,58845832,13591815
780,CUSCO,CUSCO,POROY,931221,3238391,4244713,324676,40351163,5501377,1019245,1954,3365744,3315020,2850683,7783033,2101065,1117615,87991,640009,2260892,42948,29930651,3860343,316016
781,CUSCO,CUSCO,SAN JERÓNIMO,7877802,89657852,60505341,36648715,260910673,63533445,74172786,102344,95988640,85582471,86929366,99890021,41225005,48041938,1406905,23090079,20862425,1532368,189770545,35209847,7025078
782,CUSCO,CUSCO,SAN SEBASTIAN,15590190,73122201,90612458,58353471,454052622,94456667,119802963,115789,175151211,153068014,164968778,222150182,80792351,80081227,2881057,5996794,27018321,2377131,302032181,51603216,9587661
783,CUSCO,CUSCO,SANTIAGO,17275089,57734567,83846717,43770716,463109220,80894326,107372936,88060,122075312,113749556,121268993,186994603,57290036,66835682,2819345,4600469,29859439,1387311,301794197,42045134,13551518
784,CUSCO,CUSCO,SAYLLA,951436,319433,349154,32400,24774221,5054112,1761898,11067,1860095,2078524,2245934,6201227,1289845,1350613,315389,264047,734085,,21006209,4484614,455336
785,CUSCO,CUSCO,WANCHAQ,11010562,182426121,179394370,138316353,415592633,118706186,328966190,205163,282496897,279995143,309365090,266451042,138414173,157487094,1718092,16362398,26909848,3341823,185300130,31446290,13142118
786,CUSCO,ESPINAR,ALTO PICHIGUA,121492,43718,22598,2156,5768154,732459,201274,5126,558447,129472,41842,856071,130362,67094,65311,92763,,,4063108,338182,
787,CUSCO,ESPINAR,CONDOROMA,19579,2914,2338379,759,2757339,253135,320446,,331481,579968,11402,411792,232225,34094,38912,32309,62000,,2000908,370972,122225
788,CUSCO,ESPINAR,COPORAQUE,1135678,35037,636944,237858,27811981,4990967,199794,10076,1816607,1482274,507729,5193767,240725,390581,415008,,129523,,20371797,3021732,
789,CUSCO,ESPINAR,ESPINAR,3025830,14376914,39680747,7614516,145933438,27554678,14410500,58936,70097110,42605950,13596815,40959372,9914194,8259880,1430809,1885690,4649795,4292,106119964,16654503,2402863
790,CUSCO,ESPINAR,OCORURO,70793,1973,57841,509,3170770,331108,19939,5714,111815,157420,31800,576871,12638,,79070,,,,2151580,129078,
791,CUSCO,ESPINAR,PALLPATA,260993,1592122,58369,2557,11927770,818441,41614,10531,5322946,679951,161353,2511414,243831,123476,103282,,92516,,7953212,772132,
792,CUSCO,ESPINAR,PICHIGUA,284990,205509,1028509,1602,7165175,1231895,80042,8109,371746,298888,298210,1487267,240724,3373,136679,78336,423618,,5211839,666151,
793,CUSCO,ESPINAR,SUYCKUTAMBO,30415,259227,1470124,16244,4473095,543737,1274806,22715,692307,748256,39520,1544864,46261,126515,6470,,987239,,2871236,488573,736838
794,CUSCO,LA CONVENCIÓN,ECHARATE,2013853,2313733,12265170,1817317,107909558,15657931,1790914,11747,9139723,12125973,5689262,29480413,4238203,2399116,494451,684985,6626999,108254,73984792,15393413,242490
795,CUSCO,LA CONVENCIÓN,HUAYOPATA,188406,1769140,259964,106111,54610400,3477164,948207,1359,1065092,1391965,1229733,4636086,661100,863959,58641,1784863,393700,,7518011,2729971,29329
796,CUSCO,LA CONVENCIÓN,INKAWASI,4777,36284,190248,25,1387578,184020,,,90111,155625,8014,416312,41535,,942,24222,14469,,896498,101254,
797,CUSCO,LA CONVENCIÓN,KIMBIRI,191877,1267453,4110650,1356572,94080817,3592898,212405,,3105900,3133592,2661954,11115530,1638570,295858,88568,166813,3298657,135932,36857874,1372289,
798,CUSCO,LA CONVENCIÓN,LA CONVENCIÓN,6000,,1902,207,407059,27799,235160,,100,80954,6498,254639,80004,148546,,,34877,,276478,101777,
799,CUSCO,LA CONVENCIÓN,MARANURA,297632,77626,1673082,543582,9821915,2727391,50515,1909,2142708,1192578,1110118,6089422,557930,493079,99093,255563,629311,,7731054,1954449,
800,CUSCO,LA CONVENCIÓN,MEGANTONI,27504,23756,95615,101,2517395,247175,22138,,160788,199541,52783,1528685,56880,,,4959,418427,,915222,446108,
801,CUSCO,LA CONVENCIÓN,OCOBAMBA,395732,98927,406368,14455,13293251,1516261,91915,,537630,495879,452198,2891230,195189,120507,91534,,180368,,9464845,543825,
802,CUSCO,LA CONVENCIÓN,PICHARI,462123,3452504,3869106,210648,178580712,6004196,943670,,3649200,3358745,2066418,17200950,1966537,1303319,320801,1943426,5197142,37004,68673417,3435602,264163
803,CUSCO,LA CONVENCIÓN,QUELLOUNO,1201542,361436,2884507,471894,38270182,4237252,583030,3164,1664554,2488687,842299,8680961,501079,575965,298837,318779,1181640,,26789521,5156324,85966
